id,true_freq_hz,waveform,amplitude,snr_db,est_freq_hz,error_pct,success,iterations,elapsed_ms
1,8116.26,triangle,0.7588,31.97,8227.54,1.371035,1,24,43.79
2,3964.35,sine,0.1523,37.32,4130.86,4.200059,1,79,80.42
3,12421.19,triangle,0.1185,39.40,12524.41,0.831071,1,76,77.99
4,16816.41,sine,0.2636,23.67,16918.95,0.609733,1,46,45.95
5,6780.60,square,0.4888,25.82,6884.77,1.536191,1,79,81.64
6,12625.20,sine,0.3629,27.33,12700.20,0.593973,1,72,78.35
7,9665.33,triangle,0.2797,30.28,9741.21,0.785087,1,76,80.43
8,12255.88,sine,0.6468,23.41,12304.69,0.398264,1,1,1.96
9,2235.98,triangle,0.9691,36.17,2255.86,0.889056,1,207,196.63
10,6787.66,sine,0.7158,28.80,6884.77,1.430596,1,79,75.16
11,3318.73,square,0.1309,38.19,3486.33,5.050180,1,123,133.33
12,5916.82,square,0.3805,30.40,6005.86,1.504858,1,115,117.64
13,11387.50,sine,0.9726,35.50,11518.55,1.150906,1,24,119.97
14,18850.48,triangle,0.6381,38.44,18959.96,0.580787,1,8,26.39
15,2681.36,sine,0.1407,26.51,2797.85,4.344591,1,170,219.26
16,8384.87,sine,0.8459,27.14,8520.51,1.617668,1,12,13.72
17,6337.76,square,0.2268,36.04,6445.31,1.697081,1,97,108.08
18,2416.46,triangle,0.7950,23.97,2431.64,0.628125,1,195,170.49
19,1104.92,triangle,0.7362,34.58,,,0,260,211.79
20,15654.14,sine,0.4226,22.32,15776.37,0.780820,1,2,2.92
21,17398.97,square,0.3978,21.27,17509.77,0.636823,1,35,40.24
22,6908.66,sine,0.7566,32.75,7006.84,1.420996,1,74,78.90
23,17857.04,square,0.2076,34.26,17939.45,0.461504,1,27,34.97
24,15454.92,square,0.7939,29.88,15556.64,0.658203,1,7,8.18
25,10931.92,square,0.1229,22.16,11074.22,1.301646,1,37,41.70
26,1597.15,square,0.3829,30.17,1669.92,4.556062,1,247,278.50
27,18243.76,sine,0.4693,35.11,18369.14,0.687236,1,19,54.98
28,5347.17,sine,0.3608,23.22,5419.92,1.360660,1,139,326.16
29,18664.26,triangle,0.6701,37.43,18745.12,0.433244,1,12,30.04
30,16269.77,sine,0.9033,30.79,16381.84,0.688802,1,56,133.07
31,16341.36,triangle,0.3862,22.20,16435.55,0.576353,1,55,97.89
32,5330.77,square,0.8362,37.21,5419.92,1.672438,1,139,160.29
33,1132.09,square,0.4757,24.44,,,0,260,213.81
34,3277.44,square,0.9486,26.46,3442.38,5.032609,1,126,146.68
35,10857.02,triangle,0.4273,39.44,10937.50,0.741255,1,41,55.52
36,19286.50,sine,0.5475,26.02,19335.94,0.256339,1,1,1.25
37,6411.97,sine,0.6486,30.05,6518.55,1.662286,1,94,93.07
38,1978.10,sine,0.9174,24.79,2065.43,4.415023,1,220,172.25
39,3753.00,square,0.9871,24.84,3940.43,4.994058,1,92,209.07
40,13770.58,triangle,0.3139,34.56,13886.72,0.843417,1,45,55.40
41,7987.88,square,0.6702,30.72,8129.88,1.777735,1,28,30.60
42,2715.51,triangle,0.3887,23.73,2739.26,0.874687,1,174,147.94
43,1774.73,square,0.7098,20.33,1860.35,4.824620,1,234,202.59
44,10729.77,sine,0.6807,23.49,10834.96,0.980383,1,44,51.42
45,14127.82,square,0.9431,22.75,14238.28,0.781892,1,37,49.90
46,7480.26,sine,0.9322,37.55,7592.77,1.504129,1,50,45.33
47,5900.89,square,0.8355,31.10,6005.86,1.778858,1,115,136.49
48,11063.36,sine,0.1838,37.94,11176.76,1.024976,1,34,40.00
49,18107.94,square,0.4051,26.98,18208.01,0.552601,1,22,34.81
50,14793.16,triangle,0.8984,35.60,14897.46,0.705076,1,22,41.65
51,13198.60,sine,0.2455,37.97,13271.48,0.552203,1,59,58.43
52,12522.15,sine,0.1913,33.27,12612.30,0.719945,1,74,150.99
53,1096.17,sine,0.5939,33.84,,,0,260,179.81
54,13387.26,sine,0.7410,24.74,13491.21,0.776462,1,54,63.24
55,7182.59,triangle,0.6847,36.98,7275.39,1.291962,1,63,59.11
56,13494.64,square,0.1843,27.35,13579.10,0.625853,1,52,64.91
57,6038.84,sine,0.9757,27.86,6127.93,1.475194,1,110,105.49
58,17948.88,square,0.8153,30.05,18046.88,0.545942,1,25,35.80
59,11961.17,square,0.2757,34.45,12099.61,1.157374,1,7,15.93
60,6334.67,sine,0.6809,23.54,6445.31,1.746540,1,97,98.40
61,18868.71,triangle,0.9234,27.40,18959.96,0.483593,1,8,11.63
62,1293.68,triangle,0.4854,39.33,,,0,260,198.91
63,19308.78,triangle,0.3650,27.70,19335.94,0.140651,1,1,1.56
64,17171.60,sine,0.2525,31.14,17294.92,0.718192,1,39,42.38
65,18786.94,triangle,0.6131,21.94,18906.25,0.635065,1,9,108.82
66,12685.14,triangle,0.2261,30.37,12788.09,0.811569,1,70,70.41
67,17670.09,triangle,0.7273,34.05,17778.32,0.612515,1,30,32.97
68,7830.33,sine,0.8284,36.20,7958.98,1.643002,1,35,40.09
69,17474.37,triangle,0.5602,30.03,17563.48,0.509904,1,34,42.01
70,16167.61,square,0.7318,35.92,16274.41,0.660615,1,58,76.37
71,17910.10,square,0.4380,21.88,17993.16,0.463775,1,26,41.47
72,11987.32,sine,0.5190,30.85,12099.61,0.936712,1,7,7.30
73,6444.28,square,0.1275,20.75,6542.97,1.531357,1,93,119.21
74,16629.41,square,0.2144,30.44,16704.10,0.449149,1,50,63.46
75,15629.88,sine,0.6606,21.71,15732.42,0.656079,1,3,3.88
76,1981.95,square,0.5866,32.75,2080.08,4.950947,1,219,206.89
77,14795.74,triangle,0.5647,26.46,14897.46,0.687533,1,22,40.11
78,16108.54,sine,0.4951,21.57,16220.70,0.696310,1,59,157.37
79,1481.66,triangle,0.8524,33.92,1494.14,0.842060,1,259,365.22
80,8770.11,sine,0.2408,25.00,8852.54,0.939933,1,102,92.51
81,11435.31,triangle,0.6942,25.60,11552.73,1.026888,1,23,26.17
82,19142.44,triangle,0.5989,32.23,19228.52,0.449657,1,3,3.16
83,8972.40,sine,0.4204,35.16,9057.62,0.949757,1,96,99.21
84,1273.48,sine,0.1414,20.81,,,0,260,205.90
85,17253.75,triangle,0.5268,21.96,17348.63,0.549919,1,38,59.48
86,10340.70,square,0.2559,28.68,10424.80,0.813321,1,56,72.00
87,8571.59,square,0.6716,20.91,8715.82,1.682656,1,4,7.37
88,8117.64,square,0.5528,37.13,8251.95,1.654587,1,23,31.64
89,13515.18,sine,0.1635,32.85,13623.05,0.798124,1,51,51.91
90,1503.71,square,0.9462,31.51,1582.03,5.208191,1,253,203.03
91,8375.23,square,0.5124,30.91,8520.51,1.734630,1,12,107.60
92,18887.83,square,0.9651,38.11,19013.67,0.666252,1,7,10.59
93,4720.03,sine,0.1907,20.36,4936.52,4.586662,1,24,24.32
94,2794.42,triangle,0.1641,26.38,2812.50,0.647139,1,169,150.54
95,17052.63,sine,0.8330,25.64,17133.79,0.475927,1,42,49.38
96,3245.13,triangle,0.6660,37.55,3266.60,0.661601,1,138,124.35
97,14966.35,triangle,0.3538,23.55,15073.24,0.714218,1,18,21.07
98,15261.68,triangle,0.9915,28.25,15380.86,0.780904,1,11,11.09
99,8068.34,triangle,0.4067,38.62,8178.71,1.367905,1,26,23.68
100,17309.84,square,0.7758,35.09,17402.34,0.534387,1,37,45.48
101,2959.35,triangle,0.5547,36.53,2973.63,0.482514,1,158,140.28
102,7080.94,triangle,0.4503,20.22,7177.73,1.366936,1,67,81.48
103,18202.26,sine,0.3874,39.00,18315.43,0.621748,1,20,39.03
104,19061.54,square,0.6687,28.97,19174.80,0.594228,1,4,87.09
105,6571.00,sine,0.7053,35.05,6665.04,1.431051,1,88,127.05
106,16040.00,triangle,0.1821,29.89,16113.28,0.456854,1,61,173.61
107,2093.62,square,0.4974,37.75,2197.27,4.950725,1,211,481.34
108,7667.39,sine,0.2287,35.23,7788.09,1.574209,1,42,64.54
109,12746.14,sine,0.1757,34.02,12832.03,0.673836,1,69,61.18
110,2382.50,triangle,0.7356,21.63,2402.34,0.833018,1,197,156.40
111,2611.92,triangle,0.4368,27.41,2622.07,0.388747,1,182,156.13
112,16443.19,triangle,0.9874,35.07,16542.97,0.606798,1,53,67.62
113,8148.93,sine,0.7994,31.17,8276.37,1.563825,1,22,30.25
114,9060.22,triangle,0.2001,29.85,9160.16,1.103043,1,93,112.33
115,1215.72,square,0.1507,22.38,,,0,260,222.47
116,3233.00,square,0.7714,31.67,3398.44,5.117194,1,129,165.80
117,19281.28,square,0.3571,37.37,19335.94,0.283483,1,1,66.20
118,5248.32,triangle,0.1109,39.40,5273.44,0.478564,1,1,0.95
119,1820.04,triangle,0.5749,39.86,1831.05,0.605282,1,236,176.81
120,2402.13,square,0.9724,30.46,2519.53,4.887175,1,189,204.48
121,12958.57,triangle,0.5091,32.55,13051.76,0.719089,1,64,56.79
122,12101.97,triangle,0.1409,25.62,12202.15,0.827770,1,4,3.80
123,19057.82,triangle,0.5101,32.40,19174.80,0.613850,1,4,3.78
124,6270.24,sine,0.5173,27.07,6372.07,1.623986,1,100,89.11
125,12089.47,sine,0.9770,39.72,12202.15,0.932070,1,4,4.86
126,14265.07,square,0.3786,36.28,14370.12,0.736376,1,34,47.33
127,14009.89,sine,0.9198,36.45,14106.45,0.689178,1,40,45.67
128,19046.20,triangle,0.6521,28.36,19174.80,0.675234,1,4,5.85
129,18721.84,triangle,0.1407,20.53,18798.83,0.411215,1,11,11.31
130,8152.80,triangle,0.9885,23.01,8251.95,1.216136,1,23,118.47
131,12288.48,square,0.9729,36.84,12304.69,0.131863,1,1,1.51
132,16928.25,square,0.4733,25.47,17026.37,0.579634,1,44,59.98
133,2071.13,triangle,0.8316,39.99,2080.08,0.431826,1,219,180.44
134,19936.10,square,0.7921,38.90,19995.12,0.296032,1,46,67.00
135,17143.30,sine,0.5055,22.58,17241.21,0.571130,1,40,46.48
136,19126.97,square,0.3058,33.43,19228.52,0.530905,1,3,4.71
137,12744.44,square,0.2022,33.43,12832.03,0.687317,1,69,86.37
138,10885.85,triangle,0.5681,37.04,10971.68,0.788486,1,40,59.73
139,11486.23,square,0.8890,28.07,11586.91,0.876564,1,22,30.48
140,3546.29,sine,0.7796,32.41,3706.05,4.505141,1,108,106.89
141,14377.52,sine,0.2227,20.29,14458.01,0.559848,1,32,36.61
142,7661.16,square,0.4530,28.75,7788.09,1.656698,1,42,50.68
143,18179.02,square,0.5626,35.67,18261.72,0.454940,1,21,124.80
144,8534.31,square,0.8761,38.99,8691.41,1.840727,1,5,13.24
145,3794.40,triangle,0.5429,25.16,3823.24,0.760228,1,100,140.56
146,9723.58,triangle,0.5434,26.58,9809.57,0.884355,1,74,73.59
147,13034.62,sine,0.1683,22.58,13139.65,0.805794,1,62,52.85
148,3432.87,sine,0.2249,32.82,3588.87,4.544192,1,116,110.86
149,4455.72,square,0.9071,29.48,4687.50,5.201815,1,41,47.87
150,13683.60,sine,0.2731,20.82,13798.83,0.842111,1,47,47.66
151,4209.77,sine,0.2593,21.77,4394.53,4.388962,1,61,58.95
152,3292.08,square,0.2857,27.29,3457.03,5.010499,1,125,154.62
153,10564.93,triangle,0.1354,35.99,10664.06,0.938334,1,49,62.12
154,12930.11,sine,0.8862,38.42,13007.81,0.600963,1,65,56.83
155,2160.48,sine,0.8256,34.97,2255.86,4.414671,1,207,173.47
156,4505.90,sine,0.4334,29.69,4702.15,4.355381,1,40,140.29
157,12746.84,square,0.5163,34.95,12832.03,0.668327,1,69,118.80
158,1696.98,sine,0.7420,37.90,1772.46,4.447904,1,240,449.42
159,10721.87,square,0.1965,28.95,10834.96,1.054756,1,44,87.67
160,11119.73,sine,0.3423,27.55,11210.94,0.820249,1,33,47.58
161,1381.35,sine,0.2903,26.55,,,0,260,197.48
162,3275.48,triangle,0.6342,33.58,3295.90,0.623357,1,136,132.98
163,15994.25,square,0.1782,30.74,16059.57,0.408377,1,62,80.26
164,12149.98,triangle,0.4885,22.55,12270.51,0.991990,1,2,2.85
165,6391.74,square,0.6813,31.42,6494.14,1.602042,1,95,124.03
166,7765.84,triangle,0.6452,24.74,7861.33,1.229620,1,39,57.90
167,2933.87,sine,0.3214,23.21,3061.52,4.351133,1,152,132.44
168,4544.77,sine,0.2560,37.94,4746.09,4.429710,1,37,42.48
169,2524.44,square,0.4694,39.65,2651.37,5.027886,1,180,282.79
170,3128.74,square,0.9725,37.31,3281.25,4.874515,1,137,146.28
171,16524.37,sine,0.2538,33.37,16596.68,0.437598,1,52,45.97
172,18658.14,square,0.6145,25.60,18798.83,0.754010,1,11,12.58
173,15620.37,sine,0.3913,28.51,15732.42,0.717372,1,3,3.99
174,10644.60,sine,0.2034,32.21,10766.60,1.146162,1,46,47.83
175,6483.98,square,0.2389,29.62,6591.80,1.662811,1,91,103.55
176,11119.20,sine,0.4029,22.69,11245.12,1.132437,1,32,37.16
177,2204.12,triangle,0.3901,36.20,2211.91,0.353411,1,210,151.23
178,5838.17,triangle,0.7842,31.91,5908.20,1.199531,1,119,112.08
179,9959.95,square,0.4140,38.59,10083.01,1.235551,1,66,94.72
180,16781.77,triangle,0.2119,34.62,16865.23,0.497359,1,47,53.30
181,18828.47,sine,0.1598,34.82,18959.96,0.698369,1,8,11.30
182,11914.99,triangle,0.2258,35.91,12031.25,0.975753,1,9,102.68
183,4830.92,sine,0.2478,36.29,5053.71,4.611790,1,16,21.81
184,13638.75,square,0.4229,37.54,13754.88,0.851512,1,48,64.76
185,8456.46,triangle,0.4952,27.54,8569.34,1.334825,1,10,12.79
186,9790.92,sine,0.7728,30.05,9877.93,0.888719,1,72,77.19
187,5412.04,triangle,0.4455,30.87,5468.75,1.047826,1,137,125.19
188,18222.97,square,0.2052,38.80,18315.43,0.507379,1,20,22.22
189,12926.45,square,0.2253,35.88,13007.81,0.629403,1,65,88.50
190,12781.38,square,0.9045,35.77,12875.98,0.740094,1,68,74.52
191,3881.82,sine,0.3236,34.88,4042.97,4.151298,1,85,76.00
192,1637.12,square,0.7862,37.54,1713.87,4.688178,1,244,188.50
193,7499.55,triangle,0.1996,36.93,7592.77,1.243010,1,50,60.10
194,3422.28,square,0.8176,23.00,3588.87,4.867585,1,116,165.01
195,5355.78,triangle,0.7480,32.82,5273.44,1.537387,1,1,74.58
196,14185.02,square,0.3266,26.91,14282.23,0.685273,1,36,48.43
197,4450.36,triangle,0.6251,28.02,4482.42,0.720510,1,55,64.90
198,9778.11,triangle,0.2380,31.72,9877.93,1.020846,1,72,70.09
199,10611.88,square,0.1163,37.44,10732.42,1.135868,1,47,62.37
200,18710.25,square,0.7270,38.45,18798.83,0.473434,1,11,14.63
201,14437.53,sine,0.6187,32.13,14545.90,0.750574,1,30,27.56
202,9058.48,triangle,0.9409,38.51,9125.98,0.745090,1,94,90.31
203,9565.95,sine,0.9864,36.78,9672.85,1.117542,1,78,78.74
204,3368.59,triangle,0.8829,30.38,3383.79,0.451171,1,130,123.78
205,12234.23,square,0.1493,26.70,12304.69,0.575878,1,1,1.30
206,16254.22,sine,0.4001,27.96,16328.12,0.454710,1,57,58.81
207,11210.52,triangle,0.4117,26.94,11313.48,0.918424,1,30,51.16
208,15012.52,square,0.3021,29.05,15117.19,0.697176,1,17,119.94
209,3676.28,sine,0.5485,28.38,3837.89,4.395941,1,99,90.80
210,18382.07,square,0.6225,32.65,18476.56,0.514036,1,17,24.56
211,1248.79,square,0.2602,39.22,,,0,260,199.65
212,3824.59,square,0.1768,39.94,4013.67,4.943797,1,87,91.58
213,10541.71,square,0.1604,35.00,10664.06,1.160697,1,49,52.59
214,4988.21,triangle,0.2846,23.81,5039.06,1.019529,1,17,21.12
215,1694.44,square,0.6084,21.31,1772.46,4.604299,1,240,203.32
216,15735.02,square,0.5720,28.82,15820.31,0.542025,1,1,1.74
217,8614.50,square,0.2397,23.64,8764.65,1.742995,1,2,2.89
218,17373.93,triangle,0.4360,25.41,17456.05,0.472708,1,36,31.84
219,13235.99,square,0.1228,23.12,13315.43,0.600169,1,58,64.60
220,14603.47,square,0.1244,24.44,14721.68,0.809447,1,26,37.55
221,5390.42,triangle,0.1177,22.08,5444.34,1.000196,1,138,119.39
222,16198.41,sine,0.6875,24.76,16274.41,0.469234,1,58,49.59
223,2889.39,sine,0.7500,37.11,3017.58,4.436640,1,155,118.87
224,16774.18,square,0.7013,24.10,16865.23,0.542840,1,47,59.67
225,6569.81,triangle,0.1117,21.71,6640.62,1.077933,1,89,73.21
226,4949.84,sine,0.2633,31.66,5170.90,4.465996,1,8,7.48
227,9007.07,triangle,0.8357,26.84,9091.80,0.940710,1,95,93.62
228,5929.05,square,0.6313,25.36,6030.27,1.707327,1,114,111.47
229,12858.83,square,0.5968,28.72,12963.87,0.816855,1,66,84.77
230,6594.85,triangle,0.7872,22.80,6665.04,1.064310,1,88,84.05
231,17500.89,square,0.9051,36.00,17617.19,0.664514,1,33,41.44
232,9079.06,sine,0.3418,30.83,9160.16,0.893261,1,93,82.22
233,13036.09,sine,0.2254,36.70,13139.65,0.794428,1,62,55.05
234,19703.64,square,0.2545,25.45,19804.69,0.512829,1,49,61.84
235,1349.42,triangle,0.2060,31.53,,,0,260,163.88
236,6207.05,square,0.6863,36.59,6323.24,1.871952,1,102,100.43
237,4922.00,sine,0.2232,38.00,5141.60,4.461544,1,10,10.50
238,17603.91,square,0.6405,33.30,17724.61,0.685631,1,31,41.54
239,4332.05,triangle,0.4769,27.66,4365.23,0.765920,1,63,58.25
240,10859.44,sine,0.2497,34.76,10971.68,1.033601,1,40,41.04
241,2573.17,square,0.3208,27.79,2695.31,4.746581,1,177,151.27
242,6485.18,square,0.7471,25.94,6591.80,1.643992,1,91,85.86
243,11761.69,square,0.6973,38.74,11860.35,0.838854,1,14,15.70
244,14918.87,sine,0.1281,25.25,15029.30,0.740184,1,19,18.54
245,12306.48,sine,0.5467,31.94,12392.58,0.699611,1,79,75.06
246,7350.63,triangle,0.1959,21.50,7446.29,1.301318,1,56,54.67
247,14835.59,square,0.7196,28.70,14941.41,0.713284,1,21,30.16
248,5681.64,triangle,0.8195,33.89,5737.30,0.979754,1,126,107.53
249,6170.76,square,0.4249,21.83,6274.41,1.679801,1,104,107.12
250,18428.96,sine,0.9552,28.92,18530.27,0.549763,1,16,17.15
251,4517.53,square,0.8857,34.64,4746.09,5.059586,1,37,46.83
252,16324.66,square,0.7230,36.98,16435.55,0.679249,1,55,67.73
253,5743.69,square,0.2991,39.75,5834.96,1.589026,1,122,131.11
254,18937.13,sine,0.7350,38.50,19067.38,0.687831,1,6,6.50
255,4430.93,square,0.9239,20.68,4658.20,5.129205,1,43,55.10
256,14250.99,sine,0.9320,39.42,14370.12,0.835957,1,34,32.07
257,18941.06,square,0.8758,36.89,19067.38,0.666908,1,6,6.31
258,7062.91,triangle,0.1333,31.93,7153.32,1.280086,1,68,67.26
259,5370.17,sine,0.1693,33.93,5444.34,1.381112,1,138,111.72
260,7457.62,triangle,0.1588,26.31,7543.95,1.157487,1,52,54.40
261,11250.33,triangle,0.3869,32.52,11347.66,0.865056,1,29,32.36
262,17833.58,square,0.3097,20.49,17939.45,0.593689,1,27,30.60
263,17531.88,sine,0.8872,30.58,17617.19,0.486593,1,33,30.77
264,18842.29,triangle,0.9981,27.01,18959.96,0.624524,1,8,9.09
265,15576.58,square,0.5319,32.55,15688.48,0.718380,1,4,5.65
266,17599.87,triangle,0.7914,28.36,17724.61,0.708779,1,31,34.40
267,9005.78,triangle,0.3149,22.21,9091.80,0.955096,1,95,85.76
268,7737.82,sine,0.3667,24.67,7861.33,1.596149,1,39,33.58
269,1799.77,sine,0.9890,28.56,1875.00,4.179944,1,233,163.59
270,8302.21,triangle,0.2964,39.00,8398.44,1.159104,1,17,19.75
271,15940.56,sine,0.4758,37.58,16005.86,0.409673,1,63,64.43
272,18949.91,square,0.6521,23.34,19067.38,0.619921,1,6,8.51
273,19832.20,sine,0.9485,32.99,19931.64,0.501390,1,47,43.39
274,12547.00,square,0.3076,23.53,12656.25,0.870733,1,73,89.13
275,5189.24,sine,0.8016,27.00,5273.44,1.622580,1,145,101.27
276,2099.01,triangle,0.8954,38.56,2109.38,0.493763,1,217,168.46
277,19903.25,sine,0.4566,35.16,19995.12,0.461576,1,46,36.68
278,14224.39,sine,0.8342,24.49,14326.17,0.715532,1,35,37.00
279,5252.53,square,0.6336,31.60,5322.27,1.327568,1,143,137.53
280,2738.25,triangle,0.3390,22.59,2753.91,0.571764,1,173,141.44
281,17886.21,triangle,0.8759,36.19,17993.16,0.597950,1,26,29.77
282,13449.60,square,0.1783,28.17,13535.16,0.636143,1,53,68.55
283,8081.08,sine,0.7511,29.92,8203.12,1.510233,1,25,25.32
284,2539.88,sine,0.7149,21.52,2651.37,4.389545,1,180,138.67
285,17172.93,square,0.5325,31.85,17241.21,0.397600,1,40,47.02
286,16668.94,square,0.7102,31.31,16757.81,0.533172,1,49,61.35
287,6073.54,triangle,0.8177,33.17,6152.34,1.297541,1,109,90.15
288,17161.05,triangle,0.7375,36.74,17241.21,0.467093,1,40,34.80
289,14251.96,triangle,0.6568,35.05,14370.12,0.829075,1,34,34.35
290,4013.50,triangle,0.8847,20.58,4057.62,1.099295,1,84,80.01
291,16690.52,sine,0.4016,34.87,16757.81,0.403188,1,49,44.32
292,4054.44,triangle,0.8489,30.15,4086.91,0.801000,1,82,75.99
293,1121.33,sine,0.6552,39.62,,,0,260,161.50
294,13004.46,sine,0.6706,30.80,13095.70,0.701653,1,63,57.83
295,15817.06,sine,0.7849,30.83,15820.31,0.020547,1,1,1.14
296,19296.85,square,0.6694,38.64,19335.94,0.202569,1,1,1.53
297,2947.68,triangle,0.7191,21.36,2973.63,0.880283,1,158,147.84
298,6718.31,triangle,0.1606,31.64,6787.11,1.024091,1,83,83.61
299,7571.78,square,0.1412,37.43,7690.43,1.567024,1,46,61.12
300,19496.29,triangle,0.7747,22.60,19614.26,0.605076,1,52,54.13
301,15407.00,sine,0.1199,26.47,15512.70,0.686017,1,8,8.91
302,10284.22,triangle,0.7150,28.92,10390.62,1.034637,1,57,65.29
303,6198.91,triangle,0.4836,29.03,6274.41,1.218076,1,104,97.00
304,4108.85,triangle,0.7243,24.42,4130.86,0.535594,1,79,65.50
305,2565.24,triangle,0.6891,25.47,2578.12,0.502297,1,185,145.08
306,19066.41,sine,0.4891,38.87,19174.80,0.568523,1,4,4.69
307,8974.82,square,0.4578,25.48,9057.62,0.922561,1,96,102.69
308,19695.58,square,0.9047,24.60,19804.69,0.553993,1,49,59.20
309,5048.99,sine,0.6865,27.37,5273.44,4.445407,1,1,0.98
310,17422.81,square,0.9714,23.71,17509.77,0.499109,1,35,48.16
311,17503.84,triangle,0.7938,36.90,17617.19,0.647557,1,33,29.25
312,15459.46,square,0.2181,20.65,15600.59,0.912905,1,6,6.43
313,18496.11,square,0.8169,29.63,18637.70,0.765492,1,14,19.70
314,3228.86,sine,0.7170,28.61,3369.14,4.344729,1,131,106.59
315,4809.97,square,0.1578,31.64,5053.71,5.067415,1,16,17.03
316,6110.87,triangle,0.3793,29.10,6176.76,1.078129,1,108,97.36
317,1220.79,sine,0.4532,29.60,,,0,260,163.08
318,12400.39,sine,0.7255,37.20,12480.47,0.645773,1,77,73.07
319,15817.17,sine,0.5325,22.10,15898.44,0.513801,1,65,62.76
320,5598.86,triangle,0.2282,29.98,5664.06,1.164652,1,129,130.17
321,12744.96,triangle,0.6037,20.20,12832.03,0.683190,1,69,69.49
322,7202.76,square,0.1791,27.01,7324.22,1.686212,1,61,79.06
323,1630.86,sine,0.4572,22.65,1699.22,4.191636,1,245,291.96
324,11783.28,triangle,0.8205,24.00,11894.53,0.944178,1,13,28.32
325,4182.17,sine,0.6728,34.13,4365.23,4.377281,1,63,172.48
326,1600.14,triangle,0.1468,30.83,1611.33,0.699401,1,251,364.15
327,14472.15,triangle,0.7427,36.03,14589.84,0.813244,1,29,52.28
328,7449.55,triangle,0.1721,37.90,7543.95,1.267078,1,52,52.23
329,11404.26,triangle,0.5071,32.87,11518.55,1.002253,1,24,26.46
330,11001.65,triangle,0.1735,21.21,11108.40,0.970290,1,36,40.01
331,5694.96,sine,0.8846,24.38,5786.13,1.600913,1,124,98.04
332,19541.44,square,0.2639,35.79,19614.26,0.372634,1,52,57.89
333,13515.45,square,0.5998,34.38,13623.05,0.796120,1,51,61.38
334,5340.64,triangle,0.9773,33.01,5273.44,1.258325,1,1,1.33
335,4791.31,triangle,0.1650,20.61,4833.98,0.890734,1,31,29.74
336,5895.97,square,0.8814,34.54,6005.86,1.863721,1,115,124.98
337,15111.42,square,0.4113,27.42,15249.02,0.910566,1,14,14.52
338,19765.34,sine,0.8803,31.57,19868.16,0.520215,1,48,38.45
339,9333.69,triangle,0.5380,37.47,9399.41,0.704127,1,86,78.53
340,18113.34,square,0.3491,31.85,18208.01,0.522667,1,22,30.78
341,18334.90,sine,0.6607,32.63,18422.85,0.479675,1,18,16.80
342,14929.15,sine,0.7442,38.18,15029.30,0.670832,1,19,18.77
343,4413.98,sine,0.9743,23.62,4599.61,4.205509,1,47,44.85
344,17233.32,square,0.3225,37.41,17348.63,0.669146,1,38,44.81
345,9460.80,square,0.4233,31.86,9570.31,1.157541,1,81,74.94
346,4106.95,square,0.9725,25.16,4321.29,5.218844,1,66,68.20
347,13478.00,sine,0.7961,22.62,13579.10,0.750148,1,52,48.66
348,19426.60,square,0.3124,21.47,19487.30,0.312483,1,54,53.02
349,4225.40,square,0.4033,36.58,4438.48,5.042750,1,58,54.49
350,9186.86,sine,0.6554,34.14,9262.70,0.825443,1,90,74.22
351,4173.80,sine,0.1330,34.73,4350.59,4.235705,1,64,52.88
352,13612.29,square,0.8598,36.11,13710.94,0.724724,1,49,56.86
353,12121.73,triangle,0.2853,22.24,12236.33,0.945370,1,3,3.91
354,6125.24,sine,0.5781,38.73,6225.59,1.638193,1,106,94.58
355,1747.53,sine,0.5070,38.68,1816.41,3.941511,1,237,166.20
356,7006.97,square,0.1374,22.97,7104.49,1.391846,1,70,73.48
357,19745.97,triangle,0.1044,39.04,19804.69,0.297353,1,49,52.63
358,13143.28,triangle,0.5093,30.31,13227.54,0.641090,1,60,55.79
359,10288.09,triangle,0.2257,20.60,10356.45,0.664461,1,58,60.59
360,6850.67,triangle,0.2817,33.47,6933.59,1.210464,1,77,76.74
361,19428.33,sine,0.7053,28.88,19487.30,0.303556,1,54,53.06
362,17494.70,sine,0.7234,36.76,17617.19,0.700124,1,33,25.69
363,18947.67,triangle,0.5475,32.36,19067.38,0.631807,1,6,5.18
364,17509.19,square,0.1273,38.62,17617.19,0.616778,1,33,39.88
365,14101.01,triangle,0.2941,33.18,14194.34,0.661851,1,38,38.01
366,8483.42,square,0.1959,33.16,8642.58,1.876064,1,7,6.93
367,19988.86,sine,0.9795,28.14,20058.59,0.348859,1,45,42.62
368,17544.32,triangle,0.6103,34.77,17617.19,0.415359,1,33,34.65
369,17691.80,square,0.3943,33.35,17778.32,0.489067,1,30,32.96
370,16349.07,triangle,0.8180,28.71,16435.55,0.528923,1,55,55.66
371,16538.85,sine,0.5900,20.12,16650.39,0.674415,1,51,47.04
372,7167.13,square,0.4566,33.91,7299.80,1.851144,1,62,66.03
373,8382.60,square,0.3138,27.47,8520.51,1.645120,1,12,15.15
374,5318.12,sine,0.6431,33.36,5395.51,1.455117,1,140,113.65
375,12770.32,square,0.4418,37.27,12875.98,0.827387,1,68,76.28
376,10862.55,square,0.1231,26.82,10971.68,1.004605,1,40,40.30
377,8223.72,square,0.6222,30.67,8349.61,1.530848,1,19,18.42
378,12550.20,triangle,0.8317,34.36,12656.25,0.845032,1,73,69.73
379,19154.95,sine,0.2762,20.15,19282.23,0.664457,1,2,2.17
